1.869017672060033219e-02,4.205199735464532074e-02,-4.291026732485978684e-02,-5.014021514553071435e-02,9.370723316973197936e-02,1.148394963523964585e-02,-8.419070007499017405e-02,-7.841873748927141730e-02,2.385823853782223503e-02,-3.570306413535132006e-03,7.355308372867719324e-02,-3.074082497948640857e-02,-1.142620289073210949e-02,-3.983958905995144129e-02,-9.605750142003324776e-02,5.909541888957467459e-03,-4.153385547863735344e-02,-4.143230651361515943e-02,-7.123531086586941397e-02,9.020385839432548680e-02,-8.250609062458982845e-02,-7.748905101348141367e-02,2.597359417245426183e-02,-7.248806423799201981e-02,4.131684815009512013e-02,-3.777413570398566872e-02,-8.547705264052379848e-02,7.604453010896802811e-02,-4.644426886410941979e-02,-7.216583222073652548e-02,9.929870956423553219e-02,7.018603965326536409e-02,-9.594033042385329002e-02,-1.647765678821264124e-02,-9.366413335191961509e-02,1.765528460521345600e-02,3.055504399277422789e-02,8.357640739532820606e-02,4.512475395346271512e-05,-9.030117412479621297e-02,1.754160679588127880e-02,-5.832754862822853159e-02,-5.842689361672065429e-03,-7.531904748580803277e-02,3.566199307932227391e-02,-1.257765956340481384e-02,-8.142192857459651378e-02,-7.508270206500400334e-02,-4.686159677748427677e-02,6.454222833544065452e-02
2.125253105720796565e-02,-1.221775582971762475e-02,2.186402206952771377e-02,-1.480896110604365545e-02,-6.624454671097315672e-02,-3.335511409376223924e-02,-3.668823689862080184e-02,-7.086717332241754264e-02,-8.378200962898769977e-02,-7.445403011584504627e-02,3.141399434918573652e-02,-4.094762252429271637e-02,5.102850993750721043e-02,-1.214091004623024661e-03,1.879559711039921477e-02,9.568839266968742763e-02,2.173138386196149519e-03,-1.710316966169653230e-02,-3.713021067157953881e-02,4.673181231505799116e-02,9.410624121575314471e-02,6.719595039800677072e-02,-2.033029960269468195e-02,2.269837705760897884e-02,8.664343697742879491e-02,-7.597731386889583494e-02,6.731278263766887759e-02,-2.792424771234949810e-02,-5.336580644168449628e-02,-8.941952541957368106e-02,-7.062983407261068380e-02,7.487817807472213483e-02,-1.915870737790714706e-02,2.129023718176856206e-02,-5.702341316683370853e-02,2.147565922505048630e-02,-7.302326642904016785e-02,1.759457682449483418e-02,-8.112415942825274007e-03,-6.823105610432877999e-02,1.270829401156001182e-02,-5.868315731592837342e-02,-2.564226069709012179e-02,-5.186956088785577013e-02,-7.746216264941044316e-02,9.635753511304040453e-02,-2.050637750557127159e-02,5.622164303446386402e-02,4.452085520556953169e-03,-2.693004866690773547e-02
-4.961931264545069165e-03,-7.663581243523172326e-02,-2.540873755608977214e-02,1.039748778353721814e-02,6.542347290930658477e-03,2.787763123145617361e-03,-7.927782832302596172e-03,-4.364494879101665781e-02,8.803611561947244368e-02,4.365279899142554543e-02,6.554878601070279753e-02,-4.061978914452351458e-02,3.188376160185169006e-02,2.920691511407486063e-02,-1.361657308873553962e-02,-5.323247946655010332e-02,-6.003772109751621955e-02,5.218845058536086823e-02,9.117013511320534724e-02,9.333514313292096132e-02,1.151406384773297209e-02,6.412505894299758147e-02,2.778530477286225708e-03,-6.150454388546677809e-02,4.934877159000000679e-02,9.823582618138571032e-02,-5.015454873771670041e-02,6.389583245879001949e-02,-6.242154655500815885e-02,4.858644918049523365e-02,-5.052610203474647982e-02,3.836178393524983243e-02,9.683981385939788300e-04,-7.693547102634934465e-02,3.696685592961018729e-03,1.722396401890091688e-02,-3.215386666425260054e-02,3.057695522575232250e-02,-1.145632800679011187e-02,2.438565958977151338e-03,-3.336030044525428728e-03,-7.738672872822137394e-02,7.782724948946245780e-02,8.585151205405502917e-02,-3.641958104915457572e-02,-1.667093100458363897e-02,5.010085252928411781e-02,-9.004492130313562770e-02,9.056616477397358422e-02,-8.044694462557765158e-02
-8.553859853991033213e-02,-4.238565803417129740e-02,3.109799679491587199e-02,-8.254052673833209286e-03,4.147229858579429274e-02,-6.655795496367192254e-02,3.708965680493442330e-02,2.630857533410890792e-02,2.331233912256397423e-03,-1.717973968499772464e-02,-6.085874440351651121e-02,4.320793649981277684e-02,-2.593648741132908997e-03,2.163967844743157343e-02,-7.211866872421485164e-02,-3.660672048212328111e-02,-2.868676249271280565e-02,-3.844922513181867757e-02,-8.020518193841824628e-02,-3.594133855908476782e-02,-5.848190547470888401e-02,9.232216108238963659e-02,4.828893349068585916e-02,-5.821938047209551659e-02,5.643131152251446014e-02,8.211523393218764233e-02,-2.631079510197971427e-02,8.502250191514856836e-02,8.605902261913775386e-02,2.347339115060935455e-02,3.315822704363557971e-02,-6.213219222603610231e-02,-4.409702584156802857e-02,-3.827952047294405635e-02,9.579278669615892694e-02,-4.215100364707805025e-02,9.658651367031126367e-02,-6.094712726253928570e-02,-4.858479308145218639e-02,-2.806751981832240894e-02,-3.417200873450587650e-02,6.616027809038690921e-02,5.446139199784985618e-02,-4.672623394609248110e-02,6.373729451919726841e-02,7.297088561530581940e-02,-5.538597756293547891e-03,-9.078635942040030882e-03,7.929678695818928591e-02,3.312259623482183279e-02
8.718625901066542894e-02,3.326622868070977512e-02,8.934918201064512289e-03,4.138891921271142804e-02,9.291558091635504502e-02,-7.443918101940677490e-02,4.631793336951156581e-02,4.890104839333700437e-02,-3.760908579933508467e-02,-3.040928529956314630e-02,6.659270481945894771e-02,5.451770248085191506e-02,2.530746730510480269e-02,9.003389486872431791e-03,-1.828295635170103239e-02,-5.974750751600663851e-02,7.277337814805215355e-02,1.916196747859018334e-02,8.146741663680567846e-02,-1.643313368512082373e-02,-6.933600701459551041e-02,1.765346723752229952e-02,-1.085289900484148751e-03,-7.630274772174810982e-02,-1.317779556606266111e-02,-3.543018507288286933e-02,-5.546330503225815889e-02,4.403491646743079579e-02,-7.208428624077639624e-03,-2.027160671815668447e-02,1.292604480096357089e-02,-9.594247698005081704e-02,3.767077057127649065e-02,2.916125489363100010e-02,-6.257126489935282976e-02,1.843081957612432986e-02,-8.882313756567715435e-02,-1.613843231433727266e-02,-8.452932631871257207e-02,-3.891710419146137551e-02,-9.728399684938671133e-02,-4.537071250863729255e-02,9.005699402110489693e-03,4.116973213470462301e-02,-3.412064129602190854e-02,-7.040111676692450970e-02,-3.728992331384876902e-02,-1.805803372658791595e-02,-1.903672229939437632e-02,3.183962946017676598e-02
-1.830236696227934001e-02,-9.009592921671101540e-02,7.244784651918337315e-02,7.821911166813533267e-02,9.960867892323799211e-02,9.967004433188020318e-02,-8.450587690745091363e-02,7.632484211957699105e-02,5.944909651014432250e-02,-2.430852491157860229e-02,9.040820256864059989e-02,2.059551377436799613e-02,6.159859244361981512e-02,1.589416764487464051e-02,8.735715889805489853e-02,1.071132534679115900e-02,-1.182253594141340070e-02,-2.058123720489304920e-02,6.082159110524776313e-02,3.789191320648005457e-02,-2.747952271763971777e-02,-1.158114717298319718e-02,-4.658291737245828790e-03,-6.482613649596247196e-02,3.779170613483304186e-02,1.649044119613145287e-02,7.225764863017905548e-02,7.429886640113619878e-02,-9.589054374594896402e-03,6.557584924732962062e-02,7.594669899861078433e-02,1.577096377719315601e-02,9.397521206936329530e-02,2.706916335995609990e-02,-4.010865951880540625e-02,-1.342483143545727953e-02,-6.511020967509997814e-02,-9.452023583988714006e-02,-3.634517869544527657e-02,-2.581114711151040464e-02,2.713261709829334345e-02,-8.602178514318761793e-02,-2.190694931358631858e-02,-4.205065233216891823e-02,6.565475836748421723e-02,-6.454351321849516321e-02,4.014839748392048935e-02,-4.757244025880569271e-04,2.401555606542700450e-02,-9.426689050306538697e-02
8.952100867813600482e-02,-7.771800182625421272e-02,5.438082511373051875e-02,-2.014661922088727131e-02,3.581519542390984578e-02,-9.822009115500281162e-02,4.710793436085203290e-02,2.338931077009849535e-02,-7.526241791146535964e-02,-3.954252817414234678e-02,-1.385277770085029114e-02,-6.398771984233578292e-02,4.287443361671980369e-02,-8.859308445301156132e-02,7.915020828880967030e-02,2.067010099213770213e-03,1.326430587935154004e-02,-4.989753474433709229e-02,-8.666523242849440145e-02,-1.771936100522494839e-02,-4.409482825330779399e-02,9.870528583522616972e-02,-7.972718171493245465e-02,5.079105038472420119e-03,4.876079071572878010e-02,-4.560831831362249095e-02,6.071212528444588918e-02,6.769468457038183007e-02,9.490945182380391976e-02,-3.109677603816803082e-02,-4.735243824943569102e-02,-2.079638734976144154e-02,-9.951707221269363857e-02,7.326629147936389308e-02,7.362974147915962719e-02,5.334236077620313488e-02,1.114490572060436446e-03,2.794581026380354993e-02,5.348298004672280559e-02,4.100045975359883910e-02,-8.662493958346775824e-02,-8.770989121846502201e-02,-6.967449099950880076e-02,5.014947589303853093e-02,4.194175943977637711e-02,5.968229116528317446e-02,-4.691522184090562292e-02,3.820345627850352255e-02,1.413216536081743357e-02,-2.847500219718950010e-02
3.235093639339658989e-02,-4.575407891540686500e-02,-2.384117737261833014e-02,3.236985927396981988e-02,-5.702274455765737188e-02,-6.975873047865083221e-02,-8.959365597354063127e-02,5.843205853935509730e-02,7.232673007888770766e-02,-8.870338797804862285e-02,-2.193646807466498316e-02,-3.573762579778186343e-02,-5.605245912800099067e-02,4.563818217731735460e-02,-1.520983873264178388e-02,3.131940752550149698e-02,4.549297880517755299e-02,7.461660200318098735e-02,-6.557264895961296969e-02,9.178658792811414391e-02,-8.190615810717725986e-02,7.700014081227943286e-02,-3.207977120736600629e-02,2.248828679966952127e-02,2.052309125563218928e-02,3.181877070046035261e-02,-4.446904976080426342e-03,-7.472181339196914962e-02,-9.839144105112354599e-02,8.676334877620012209e-02,-7.126502496670268638e-02,3.421669985821654270e-02,9.421133238468715199e-02,-8.646813187460378192e-02,7.003960990218813243e-02,4.867111931686218806e-02,-1.614320181296016732e-02,-4.605313981171295368e-02,-2.086047841869960451e-02,-3.051652175075621198e-02,6.097530328391495558e-02,-2.560392275684829355e-02,-9.167980515127685526e-02,5.484601648889084191e-02,-4.685103768843330851e-02,-1.876570275743676131e-02,-2.037503454613906473e-02,1.551361933598412179e-02,-3.690946663605247646e-02,4.454750221640868535e-02
-7.674266943589530543e-02,-7.704129918598948135e-02,-7.767179389021468261e-02,-7.667417655043391733e-02,-6.254315259987397457e-02,3.216280012787389730e-02,2.079442838758878420e-02,-2.568306332006138615e-02,-2.620641228582576421e-04,4.958056284147210890e-02,1.594479938938150876e-02,2.115912950393676606e-02,7.602388648994842790e-02,-3.017722233793654341e-02,7.943092678846497279e-02,3.147300599752791972e-02,-3.444748018546370250e-03,9.158416832461249713e-02,-4.596615069994685471e-02,7.776710404213435512e-02,3.609017926293409118e-02,8.445282898323164256e-02,6.573693915719394654e-02,-4.969171499253138141e-02,2.682780142586232985e-02,-2.374429414912908320e-02,-2.959154051229706539e-05,7.246345456932259954e-02,6.016547830245413953e-02,2.512850473055558420e-02,5.281026394024354587e-02,-2.270579973178248057e-02,5.684739572645669536e-02,-3.840174721331442165e-02,-7.725284671697407735e-02,-2.189620161262784137e-02,1.639750741262813172e-02,-4.692805531935029251e-02,-5.919124743312667580e-02,-5.214317551410085905e-02,1.998942051433953704e-02,-2.516902289919280278e-02,-6.397938328827143528e-02,9.960148790359038551e-02,9.425064855553957899e-02,-2.896684118679955511e-02,5.664591650685449342e-02,3.926484138713232097e-02,-2.788384944222246919e-02,-3.337943636578342976e-02
6.065448787864136104e-02,1.476577296031504616e-02,7.590356582133334085e-02,-2.404558426043716668e-02,7.748245482260865402e-02,7.540076200901243975e-02,8.565296631510349590e-02,6.060500350074618514e-02,6.508816401953637643e-02,-2.244920827828648935e-02,8.386360088262181933e-02,6.403198774603380272e-03,1.771302282617107093e-02,-4.853477133651495912e-02,-1.935244771034774769e-02,6.936868164589068964e-02,9.963574533128563560e-02,-9.858196378622724465e-02,9.429260661104305052e-03,2.259933593241178484e-02,9.269775418007672463e-02,9.597064820577475008e-02,3.511776089539725421e-02,-1.107166580854221372e-02,7.107333678942459598e-02,6.900230488547717811e-02,-4.072662427517053513e-02,-9.530560275394349412e-02,-8.432822054762173503e-02,-1.009060472462568192e-02,6.999854429297353020e-02,-9.127131721830966660e-03,-2.190073202240711003e-03,-1.771999374251145842e-02,-7.478676335939307696e-03,-2.883835462226952417e-04,8.600448884818828743e-02,1.344233431580925398e-02,4.020558091023865299e-02,2.799943886397446291e-02,-9.208932278182452302e-02,6.651696860326314353e-02,2.437600279166618478e-03,-4.134701525527256089e-02,7.008154851092437965e-02,-2.728710037781710562e-02,-7.029603241607412789e-02,3.576500128133164313e-02,-2.564140641606149629e-03,-5.548317601745007821e-02
