2.003920120413382744e-02,4.507217790754391995e-02,1.204041854299308656e-01,-9.879505977868044408e-02,-1.379086357706295618e-01,-6.124572969383040855e-03,1.959620322712710139e-02,5.507188507944682510e-03,-2.963047618931526073e-02,-1.330251223284321105e-01
4.210487226880038625e-02,-1.239703126314714299e-01,8.573000910962708110e-02,9.986771645976269540e-02,1.010506290911342697e-01,-3.799499011717166752e-03,7.011570259375379810e-02,1.187608111678161160e-01,-1.616375128765776270e-02,-6.658703667975453266e-02
6.099696327767989423e-02,-1.939287252483040680e-02,-7.237777562873635995e-02,9.978367815313457512e-02,1.179794467495062782e-01,-5.745871836789767650e-02,8.763096580919996215e-02,-3.518858620420685368e-02,4.646591409845968190e-02,3.543239559722119458e-02
2.996834606336920559e-02,-8.349880400701732708e-02,1.146024689603013513e-01,-2.435005928355074567e-02,6.649084548585360022e-02,-3.357547989194588356e-02,-1.138827435182491882e-01,-5.923127718105890283e-02,-9.030863067678446265e-03,1.138233458379759311e-01
-9.301440843234420885e-02,5.616907855135513938e-02,-2.153509846041999631e-02,-7.676132254760124896e-02,4.140135909637035483e-02,-7.320804296036821646e-02,-9.836369831361299609e-02,-4.743825355798216015e-02,-1.262595151669021476e-02,5.869244638263754199e-02
1.616770946076714899e-02,-1.403759439193541236e-01,-7.058007220247157487e-02,2.954082280309838771e-02,1.048752087144891876e-01,-1.331768582232008280e-01,-9.014453908029895768e-02,-9.861684508956942985e-02,5.708223219296951201e-02,2.937238548026888108e-02
-4.519478729731986333e-02,-6.762532005975099847e-02,6.650934978902944827e-02,-3.644417943973293772e-02,-1.773386271375305967e-02,-1.186623659418935273e-01,4.109063435256427033e-02,1.182280979037698132e-01,-8.850435531420045021e-02,-1.154376608062007981e-01
-3.043576100835407305e-02,8.923516668542555430e-02,-2.636308511037220581e-02,-3.437408496292700122e-02,3.789418439008943040e-02,-4.926755123104478717e-02,8.169044487208929062e-02,-3.395360392610995148e-02,5.201618832920465452e-02,-7.357659054509832486e-02
1.681215971173161128e-02,-3.017245017120501194e-03,4.841109349674657669e-02,-8.921251695576759566e-02,-6.246950048747192119e-02,5.033966345845131141e-04,1.376006896114688738e-01,-3.104886308999521560e-02,-1.409283317245422495e-01,-1.036743125083186556e-01
1.104349672922461112e-01,-4.332010131770773487e-02,6.101511192249453597e-02,-7.072797366594742174e-02,2.272897418175873208e-02,-3.167844754395107709e-02,2.768945622080556945e-02,6.295018100791266447e-02,-1.208732673227208565e-02,-6.583702407678351798e-02
-1.401274126087622696e-01,-6.732886167034192459e-02,8.469286375407936163e-02,5.988992661470779466e-02,-2.382026782809959498e-02,1.876452443254722491e-02,5.926083474104518189e-02,-1.041771701544939588e-01,8.786125792177632010e-02,1.221197677353730859e-01
3.261803312986941150e-02,-5.303178844373510059e-02,-1.327127313662571362e-01,-7.599601494326557738e-02,-9.845767497903465393e-02,-4.173779415713338437e-02,8.422393897254323858e-02,-6.329414090834618867e-02,1.207262580840879895e-01,1.112600043277276463e-01
6.648376440837183710e-02,7.398001476743493177e-02,-9.757066793922795911e-02,3.764174197618291862e-02,1.049633591029752733e-01,-8.662416141502210509e-02,1.123039113480798767e-01,-1.387270094192367131e-01,-1.305170094570893280e-01,-8.067733376008956458e-02
-3.019285152005252160e-03,-9.044746129322425721e-02,1.231153981248511164e-01,-1.263791370223281141e-01,-6.288066924898970400e-02,-4.833796358697628470e-03,1.114423053003357755e-01,9.927120767383162958e-02,-1.151261670648781599e-02,-3.304677760111290885e-02
-1.412640617533060805e-01,1.282240881413700406e-01,9.423734959041860093e-02,1.219458030609963939e-01,-1.901928423775547938e-02,4.811536739399155382e-02,1.128507517186877473e-01,-4.426287183134726411e-02,5.367956772866366855e-02,8.873011510412046055e-02
-1.092568950124279820e-01,-1.074935185926968739e-01,4.939583758608059871e-02,-7.646625688001111587e-02,-1.359023254449675810e-01,-4.242879538401253536e-02,1.404759304490782457e-01,-9.816545005894125597e-02,6.914261852064140790e-02,1.489224510055953132e-02
6.963925961739036996e-02,3.807141975173997106e-02,7.485585093171737148e-03,-2.583325879369574585e-02,1.300622378175042004e-01,2.841347997607016063e-02,9.084537083487595477e-02,1.238736760677350279e-02,-6.285742272827386790e-02,1.397282904491578548e-01
5.169404179746600603e-02,-5.875299031680129846e-02,1.043004977829435909e-01,-1.319984894710231893e-01,1.088052033786319761e-01,2.716896310632638256e-02,-1.179683960998814812e-01,-9.799785042969161308e-03,1.174738944652796713e-01,-9.797565621045092876e-02
-1.307499871561749183e-01,-8.172226344935551445e-02,-5.281094145417086771e-02,-1.032439310823165118e-01,7.462011148911928959e-03,-8.685934685925211785e-03,1.119985492580549691e-01,-7.114879806313698096e-02,-4.785299620265523468e-02,2.905454465495763139e-02
-4.094663392169077543e-02,-2.177730623706464197e-03,5.422074347293590058e-02,-3.681444623291503515e-02,-9.462471110888903691e-02,-1.197597106467151729e-01,-1.352461835150534086e-02,-7.987416986898893123e-03,1.075260773009258652e-01,-3.855446998576621265e-02
-3.317432944555200047e-02,8.689111640148591831e-02,3.634698711859188358e-02,-7.499034542556418104e-02,-9.435462537777578040e-02,-5.806092561273734631e-03,-9.599442690091287977e-02,-1.125008143650291226e-01,-6.361257536502307186e-02,-1.024932062476517358e-01
1.052586581721176306e-01,8.434627730815869029e-02,2.630941358637095551e-02,-7.298869242817114522e-02,-1.406160211946846927e-02,1.211571209833748330e-01,1.096687831715040806e-01,1.441813084649393173e-02,-8.436625955617166328e-02,6.341788448967905500e-02
7.070490258389600102e-02,-1.260860676425429316e-01,1.005819694722897562e-01,1.000686847561662596e-01,-9.777242869748614673e-02,-8.542978395329473007e-02,8.942571069591098709e-02,-4.869367954842028501e-02,-2.299843446470931085e-02,6.948552124992396495e-02
-4.701907115906411860e-02,-7.050552674428139932e-02,3.448247763714407110e-02,-9.577826477171667852e-02,-7.278496373576553991e-03,6.539138484436149423e-02,-7.151932161908808316e-02,-7.216429279484290471e-02,5.738076318413684596e-02,-6.715204393515186720e-02
4.838720840182572647e-02,-1.248325762538244343e-01,-3.224166848927204065e-02,-9.961042265989189515e-02,1.746540923337633333e-02,1.195992774077436760e-01,-1.665305390253660200e-02,2.838783986666892911e-02,6.663750193896364471e-02,-1.402931953609545535e-01
1.130819308362981945e-01,-1.339991156886888024e-01,-2.987405891071637232e-02,-5.919205164813953757e-02,1.253350259898541874e-02,-2.492860480965952696e-02,3.612096314271368014e-02,3.006621330278361204e-02,-5.451535773286150799e-02,-5.283699594676774525e-02
8.322332295009784997e-02,-7.953402755259857126e-02,1.085383385046377602e-01,-1.209260688969915343e-02,-2.926158141296418547e-02,2.456694215195009967e-03,-1.387921480394755103e-01,-2.670592769546545342e-02,1.251175028475108864e-01,1.115390747382927761e-01
1.144497761963194638e-01,1.169644417380824586e-02,-1.412172868293734007e-01,-1.406328801470089485e-01,-9.263551179264195579e-03,1.089886313796291084e-01,3.928174218013294472e-02,1.216128704328172105e-01,7.081845380394266587e-02,-2.302352977078887808e-02
-4.838878742583482828e-02,-2.102292985016324112e-03,-1.067021557096593243e-01,1.427743861269373249e-02,-4.424741854174715772e-02,6.704020120752368639e-02,-1.069740246355160296e-01,-3.201593673060043610e-02,-7.114598042649986076e-02,-7.676686899153636889e-02
-1.083916243949301084e-01,7.735793890090442160e-02,-6.274550461798614198e-02,5.715508488400741771e-02,-1.334516691233051666e-01,-2.245319476502917466e-02,-3.728029385512746097e-02,-1.147835461241799304e-01,-7.567198731485931529e-02,6.424174799105505929e-02
-4.988376253915552394e-02,-1.282440529766052106e-01,7.057808517296254580e-02,5.776603125219603729e-04,8.430247874084081938e-02,-2.330810477100576927e-02,-5.752215948159108971e-02,-1.225742583475527281e-01,3.705369512919240438e-02,-9.333295435441932297e-02
